emmi_cd,active,emmi_nm,emmi_nm_mxd,emmi_flnm,overlay_flnm,emmi_brnd_cd,last_trckd_sctn,shell,available,tpc_id,emmi_tp_cd,emmi_src_cd,last_chng_dt,create_dt
163,true,"TAKING WARFARIN (COUMADIN (R))","Taking Warfarin (Coumadin (R))",taking_warfarin,NULL,2,6,false,true,NULL,1,1,"2014-04-17 16:44:22.567","2008-06-23 11:59:09.293"
165,true,"DIABETES - INJECTING INSULIN","Diabetes - Injecting Insulin",diabetes_injecting,NULL,4,5,false,true,NULL,1,1,"2014-04-17 16:44:22.567","2008-06-23 12:05:48.497"
167,true,"DEFIB (CARDIAC RESYNCHRONIZATION THERAPY DEFIBRILLATOR)","Defib (Cardiac Resynchronization Therapy Defibrillator)",defib_crtd,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.567","2008-09-18 17:27:12.913"
168,true,"DEFIB (IMPLANTABLE CARDIOVERTER DEFIBRILLATOR)","Defib (Implantable Cardioverter Defibrillator)",defib_icd,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.567","2008-09-19 11:50:55.210"
170,true,"SLEEVE GASTRECTOMY","Sleeve Gastrectomy",sleeve_gastrectomy,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.567","2008-10-03 16:15:58.640"
171,true,"ANGIOGRAM FOR CAD: DECISION POINT","Angiogram for CAD: Decision Point",shell_hwkb-decisionpt,hwdecide-angiogram_cad,1,2,true,true,hw267214,1,2,"2014-04-17 16:44:22.567","2008-11-20 21:36:26.250"
172,true,ECHOCARDIOGRAM,Echocardiogram,shell_hw-test,hwtest-echocardiogram,1,2,true,true,hw212692,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:41:13.013"
173,true,"CARDIAC REHAB: ABOUT","Cardiac Rehab: About",shell_hwkb-treatment,hwtreat-cardiac_rehab,1,2,true,true,hw229962,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:42:42.950"
174,true,"CARDIAC REHAB: AFTER VISIT INSTRUCTIONS","Cardiac Rehab: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-cardiac_rehab,1,2,true,true,uh3424,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:44:20.623"
175,true,"CAD: ABOUT","CAD: About",shell_hwkb-condition,hwcond-cad,1,2,true,true,hw113087,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:45:04.497"
176,true,"SELF HELP: WALKING FOR A HEALTHY HEART","Self Help: Walking for a Healthy Heart",shell_hwkb-actionset,hwaction-walking_heart,1,2,true,true,zp3482,1,2,"2014-06-17 10:31:20.037","2008-11-20 21:45:51.577"
177,true,"DECISION POINT: TAKING DAILY ASPIRIN","Decision Point: Taking Daily Aspirin",shell_hwkb-decisionpt,hwdecide-daily_aspirin,1,2,true,true,uf9825,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:46:46.983"
178,true,"INTERACTIVE TOOL: ARE YOU DEPRESSED?","Interactive Tool: Are You Depressed?",shell_hwkb-interacttool,hwtool-depressed,1,2,true,true,tx4369,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:47:39.747"
179,true,"INTERACTIVE TOOL: WHAT IS YOUR STRESS LEVEL?","Interactive Tool: What is Your Stress Level?",shell_hwkb-interacttool,hwtool-stress_level,1,2,true,true,zu1121,1,2,"2014-04-17 16:44:22.570","2008-11-20 21:48:30.733"
180,true,"DEPRESSION MEDICINE: DECISION POINT","Depression Medicine: Decision Point",shell_hwkb-decisionpt,hwdecide-depression_meds,1,2,true,true,ty6745,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:49:36.217"
181,true,"DEPRESSION AND CHRONIC DISEASE: AFTER VISIT INSTRUCTIONS","Depression and Chronic Disease: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-depression_chronic_disease,1,2,true,true,ut3330,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:50:16.140"
182,false,"ATRIAL FIBRILLATION: ABOUT","Atrial Fibrillation: About",shell_hwkb-condition,hwcond-atrial_fibrillation,1,2,true,true,hw160870,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:51:07.937"
184,true,"ATRIAL FIBRILLATION: AFTER VISIT INSTRUCTIONS","Atrial Fibrillation: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-atrial_fibrillation,1,2,true,true,ut2756,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:53:58.780"
185,true,"AORTIC VALVE REPLACEMENT: DECISION POINT","Aortic Valve Replacement: Decision Point",shell_hwkb-decisionpt,hwdecide-aortic_valve_replace,1,2,true,true,uf4513abc,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:54:48.607"
186,true,"AORTIC VALVE TYPE: DECISION POINT","Aortic Valve Type: Decision Point",shell_hwkb-decisionpt,hwdecide-aortic_valve_type,1,2,true,true,uf4587,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:56:49.950"
187,true,"AORTIC STENOSIS: ABOUT","Aortic Stenosis: About",shell_hwkb-condition,hwcond-aortic_valve_stenosis,1,2,true,true,hw179837,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:57:56.293"
188,true,"AORTIC STENOSIS: AFTER VISIT INSTRUCTIONS","Aortic Stenosis: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-aortic_stenosis,1,2,true,true,ut2752,1,2,"2014-04-17 16:44:22.573","2008-11-20 21:59:04.997"
189,true,"AORTIC VALVE REGURGITATION: ABOUT","Aortic Valve Regurgitation: About",shell_hwkb-condition,hwcond-aortic_valve_regurgitation,1,2,true,true,hw179692,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:00:12.577"
190,true,"CABG: AT HOME INSTRUCTIONS","CABG: At Home Instructions",shell_hwpi-afterprod,hwafter-cabg_home,1,2,true,true,ud1743,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:00:57.030"
191,true,"CABG: BEFORE SURGERY INSTRUCTIONS","CABG: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-cabg_before,1,2,true,true,ud1737,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:02:03.827"
192,true,"CABG SURGERY: DECISION POINT","CABG Surgery: Decision Point",shell_hwkb-decisionpt,hwdecide-cabg,1,2,true,true,av2037,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:02:51.450"
193,true,"BP MEDICINE: DECISION POINT","BP Medicine: Decision Point",shell_hwkb-decisionpt,hwdecide-bp_meds,1,2,true,true,zx1768,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:03:35.593"
194,true,"BP: SELF HELP FOR CHECKING BP AT HOME","BP: Self Help for Checking BP at Home",shell_hwkb-actionset,hwaction-check_bp_home,1,2,true,true,zp2624,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:05:37.577"
195,true,"HIGH CHOLESTEROL: AFTER VISIT INSTRUCTIONS","High Cholesterol: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-high_cholesterol,1,2,true,true,ug3539,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:06:21.700"
196,true,"LOW HDL: AFTER VISIT INSTRUCTIONS","Low HDL: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-low_hdl,1,2,true,true,zc1221,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:07:40.327"
198,true,"HIGH CHOLESTEROL: ABOUT","High Cholesterol: About",shell_hwkb-condition,hwcond-high_cholesterol,1,2,true,true,hw115432,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:12:39.780"
199,true,"STATINS FOR HIGH CHOLESTEROL: DECISION POINT","Statins for High Cholesterol: Decision Point",shell_hwkb-decisionpt,hwdecide-statins_cholesterol,1,2,true,true,aa44406,1,2,"2014-04-17 16:44:22.577","2008-11-20 22:13:18.903"
200,true,"HEART VALVE SURGERY: BEFORE SURGERY INSTRUCTIONS","Heart Valve Surgery: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-heart_valve_before,1,2,true,true,ud2540,1,2,"2014-04-17 16:44:22.580","2008-11-20 22:14:09.467"
201,true,"HEART VALVE SURGERY: AT HOME INSTRUCTIONS","Heart Valve Surgery: At Home Instructions",shell_hwpi-afterprod,hwafter-heart_valve_home,1,2,true,true,ud2545,1,2,"2014-04-17 16:44:22.580","2008-11-20 22:14:56.497"
202,true,"KIDNEY TRANSPLANT - LIVING WITH A NEW KIDNEY","Kidney Transplant - Living with a New Kidney",kidney_livingwith,NULL,4,4,false,true,NULL,1,1,"2014-04-17 16:44:22.580","2008-11-21 18:32:04.840"
203,true,BLEPHAROPLASTY,Blepharoplasty,blepharoplasty,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.580","2008-12-08 08:45:44.800"
204,true,"GASTRIC BANDING (ADJUSTABLE)","Gastric Banding (Adjustable)",gastric_banding,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.580","2008-12-12 09:07:41.390"
205,true,"PEDIATRIC APPENDECTOMY","Pediatric Appendectomy",shell_kh-inpatient,khinpatient-appendectomy,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:25:04.843"
206,true,"PEDIATRIC BLOOD TRANSFUSION","Pediatric Blood Transfusion",shell_kh-inpatient,khinpatient-bloodtrans,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:26:09.563"
207,true,"CIRCUMCISION (KH)","Circumcision (KH)",shell_kh-outpatient,khoutpatient-circumcision,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:28:04.690"
208,true,"PEDIATRIC LUMBAR PUNCTURE (SPINAL TAP)","Pediatric Lumbar Puncture (Spinal Tap)",shell_kh-inpatient,khinpatient-spinaltap,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:28:41.410"
209,true,"PEDIATRIC G-TUBE PLACEMENT","Pediatric G-tube Placement",shell_kh-outpatient,khoutpatient-gtube,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:29:43.797"
210,true,"PEDIATRIC LARYNGOSCOPY","Pediatric Laryngoscopy",shell_kh-outpatient,khoutpatient-laryngoscopy,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:30:18.580"
211,true,"PEDIATRIC CASTS AND SPLINTS","Pediatric Casts and Splints",shell_kh-inpatient,khinpatient-casts,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:31:05.173"
212,true,"ROP PROCEDURES","ROP Procedures",shell_kh-outpatient,khoutpatient-rop,5,3,true,true,NULL,1,3,"2014-04-17 16:44:22.580","2008-12-12 17:31:42.597"
213,true,"DIABETES ALERT - HIGH A1C RESULTS","Diabetes Alert - High A1C Results",diabetes_a1c,NULL,4,2,false,true,NULL,1,1,"2014-04-17 16:44:22.580","2008-12-23 19:09:31.703"
214,true,"DIABETES ALERT - HIGH BLOOD PRESSURE","Diabetes Alert - High Blood Pressure",diabetes_bp,NULL,4,2,false,true,NULL,1,1,"2014-04-17 16:44:22.580","2008-12-23 19:22:42.577"
215,true,"DIABETES ALERT - MISSED PRESCRIPTION","Diabetes Alert - Missed Prescription",diabetes_prescription,NULL,4,2,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2008-12-23 19:35:01.500"
216,true,"DIABETES ALERT - TEST STRIPS NOT ORDERED","Diabetes Alert - Test Strips Not Ordered",diabetes_teststrips,NULL,4,2,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2008-12-23 19:44:40.297"
217,true,"KIDNEY TRANSPLANT (DECEASED DONOR)","Kidney Transplant (Deceased Donor)",kidneytransplant_deceaseddonor,NULL,6,7,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2009-01-12 16:26:00.130"
218,true,"KIDNEY TRANSPLANT (LIVING DONOR)","Kidney Transplant (Living Donor)",kidneytransplant_livingdonor,NULL,6,7,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2009-01-12 16:40:07.723"
219,false,"BEING AN EMMI SOLUTIONS ADVISOR","Being an Emmi Solutions Advisor",emmi_advisors,NULL,1,3,false,true,NULL,1,1,"2014-05-07 15:33:34.810","2009-01-20 08:59:20.540"
220,true,SEPTOPLASTY,Septoplasty,septoplasty,NULL,6,7,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2009-02-16 10:07:17.000"
222,true,"INHALER - PEDIATRIC METERED DOSE INHALER (MDI)","Inhaler - Pediatric Metered Dose Inhaler (MDI)",asthma_mdi_ped,NULL,4,3,false,true,NULL,1,1,"2014-04-17 16:44:22.583","2009-03-19 15:44:13.000"
223,true,"INHALER - PEDIATRIC DRY POWDER DISC INHALER (DPI)","Inhaler - Pediatric Dry Powder Disc Inhaler (DPI)",asthma_dpi_ped,NULL,4,2,false,true,NULL,1,1,"2014-04-17 16:44:22.587","2009-03-19 15:50:12.000"
224,true,"ANKLE ARTHROSCOPY: AT HOME INSTRUCTIONS","Ankle Arthroscopy: At Home Instructions",shell_hwpi-afterprod,hwafter-ankle_arth_home,1,2,true,true,zc2403,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:47:43.143"
225,true,"FASCIECTOMY FOR DUPUYTREN'S: AT HOME INSTRUCTIONS","Fasciectomy for Dupuytren's: at Home Instructions",shell_hwpi-afterprod,hwafter-fasciectomy_home,1,2,true,true,ud1629,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:49:01.667"
226,true,"TENNIS ELBOW SURGERY: AT HOME INSTRUCTIONS","Tennis Elbow Surgery: At Home Instructions",shell_hwpi-afterprod,hwafter-tennis_elbow,1,2,true,true,ug3911,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:50:23.513"
227,true,"ARTHROSCOPY: ABOUT","Arthroscopy: About",shell_hwkb-proc_adult,hwproc-arthroscopy,1,2,true,true,hw198580,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:51:17.990"
228,true,"SELF HELP: ACL INJURY EXERCISES","Self Help: ACL Injury Exercises",shell_hwkb-actionset,hwaction-acl_exercise,1,2,true,true,ug2544,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:52:18.107"
229,true,"SELF HELP: PLANTAR FASCIITIS PAIN RELIEF EXERCISES","Self Help: Plantar Fasciitis Pain Relief Exercises",shell_hwkb-actionset,hwaction-plantar_exercise,1,2,true,true,tr5853,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:53:10.787"
230,true,"SELF HELP: EXERCISING WITH OSTEOARTHRITIS","Self Help: Exercising with Osteoarthritis",shell_hwkb-actionset,hwaction-arthritis_exercise,1,2,true,true,tr4782,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:55:20.653"
231,true,"TRIGGER FINGER: AT HOME INSTRUCTIONS","Trigger Finger: At Home Instructions",shell_hwpi-afterprod,hwafter-trigger_finger_home,1,2,true,true,ud1893,1,2,"2014-04-17 16:44:22.587","2009-04-03 14:59:23.777"
233,true,"ANKLE ARTHROSCOPY: BEFORE SURGERY INSTRUCTIONS","Ankle Arthroscopy: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-ankle_arth,1,2,true,true,zc2407,1,2,"2014-04-17 16:44:22.587","2009-04-03 15:00:51.960"
234,true,"HERNIATED DISC: ABOUT","Herniated Disc: About",shell_hwkb-condition,hwcond-herniated_disc,1,2,true,true,hw226016,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:01:49.067"
235,true,"FASCIECTOMY FOR DUPUYTREN'S: BEFORE SURGERY INSTRUCTIONS","Fasciectomy for Dupuytren's: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-fasciectomy,1,2,true,true,ud1616,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:02:39.080"
236,true,"DECISION POINT: SURGERY FOR HERNIATED DISC","Decision Point: Surgery for Herniated Disc",shell_hwkb-decisionpt,hwdecide-herniated_disc,1,2,true,true,aa6282,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:03:41.763"
237,true,"OSTEOTOMY FOR OSTEOARTHRITIS","Osteotomy for Osteoarthritis",shell_hwkb-proc_adult,hwproc-osteotomy_arthritis,1,2,true,true,hw125548,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:04:34.620"
238,true,"PLANTAR FASCIA RELEASE SURGERY: ABOUT","Plantar Fascia Release Surgery: About",shell_hwkb-proc_adult,hwproc-plantar_fascia_release,1,2,true,true,hw114401,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:05:34.207"
239,true,"PLANTAR FASCIITIS: ABOUT","Plantar Fasciitis: About",shell_hwkb-condition,hwcond-plantar_fasciitis,1,2,true,true,hw114458,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:06:20.430"
240,true,"TRIGGER FINGER: BEFORE SURGERY INSTRUCTIONS","Trigger Finger: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-trigger_finger,1,2,true,true,ud1888,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:08:11.157"
241,true,"DECISION POINT: TENNIS ELBOW SURGERY","Decision Point: Tennis Elbow Surgery",shell_hwkb-decisionpt,hwdecide-tennis_elbow,1,2,true,true,tr1936,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:09:09.623"
242,true,"SHOULDER REPLACEMENT SURGERY: ABOUT","Shoulder Replacement Surgery: About",shell_hwkb-proc_adult,hwproc-shoulder_repl,1,2,true,true,zt1157,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:09:58.253"
243,true,"NSAIDS: ABOUT","NSAIDS: About",shell_hwkb-treatment,hwtreat-nsaid,1,2,true,true,ut2489,1,2,"2014-04-17 16:44:22.590","2009-04-03 15:11:09.727"
245,true,"TENNIS ELBOW: ABOUT","Tennis Elbow: About",shell_hwkb-condition,hwcond-tennis_elbow_home,1,2,true,true,hw225372,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:12:27.037"
246,true,"TOTAL KNEE REPLACEMENT REHAB: ABOUT","Total Knee Replacement Rehab: About",shell_hwkb-treatment,hwtreat-tkr_rehab,1,2,true,true,ug3901,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:14:05.307"
247,true,"TENNIS ELBOW SURGERY: ABOUT","Tennis Elbow Surgery: About",shell_hwkb-proc_adult,hwproc-tennis_elbow,1,2,true,true,hw225309,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:18:07.467"
248,true,"OSTEOARTHRITIS: AFTER VISIT INSTRUCTIONS","Osteoarthritis: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-arthritis,1,2,true,true,ut2309,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:19:15.280"
249,true,"HERNIATED DISC: AFTER VISIT INSTRUCTIONS","Herniated Disc: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-herniated_disc,1,2,true,true,uh3494,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:21:24.927"
251,true,"PLANTAR FASCIITIS: AFTER VISIT INSTRUCTIONS","Plantar Fasciitis: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-plantar_fasciitis,1,2,true,true,uf7591,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:22:22.373"
252,true,"TENNIS ELBOW: AFTER VISIT INSTRUCTIONS","Tennis Elbow: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-tennis_elbow,1,2,true,true,uf7004,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:23:14.640"
253,true,"TRIGGER FINGER: AFTER VISIT INSTRUCTIONS","Trigger Finger: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-trigger_finger,1,2,true,true,uh3464,1,2,"2014-04-17 16:44:22.593","2009-04-03 15:24:02.697"
254,true,"HEALTH MAINTENANCE FOR MEN","Health Maintenance for Men",ccf-healthinfo_m,NULL,1,2,true,true,NULL,1,4,"2014-04-17 16:44:22.593","2009-04-23 10:41:27.900"
255,true,"HEALTH MAINTENANCE FOR WOMEN","Health Maintenance for Women",ccf-healthinfo_w,NULL,1,2,true,true,NULL,1,4,"2014-04-17 16:44:22.597","2009-04-23 10:50:27.477"
256,false,"HEALTH MAINTENANCE FOR MEN AND WOMEN","Health Maintenance For Men And Women",ccf-healthinfo_mw,NULL,1,2,true,true,NULL,1,4,"2014-04-17 16:44:22.600","2009-04-23 10:55:05.437"
257,true,"KIDNEY - BECOMING A DONOR","Kidney - Becoming a Donor",donor_nephrectomy,NULL,6,6,false,true,NULL,1,1,"2014-04-17 16:44:22.600","2009-06-22 08:59:53.253"
258,true,CHEMOTHERAPY,Chemotherapy,chemotherapy,NULL,6,7,false,true,NULL,1,1,"2014-04-17 16:44:22.603","2009-06-25 17:18:18.523"
259,false,"COLONOSCOPY (RECALL)","Colonoscopy (Recall)",colonoscopy_recall,NULL,6,8,false,true,NULL,1,1,"2014-05-07 15:33:34.810","2009-07-24 12:50:44.807"
260,true,"ENDOMETRIAL ABLATION","Endometrial Ablation",endo_ablation,NULL,6,8,false,true,NULL,1,1,"2014-04-17 16:44:22.603","2009-07-31 15:55:58.293"
261,true,"PERCUTANEOUS CORONARY INTERVENTION: ABOUT","Percutaneous Coronary Intervention: About",shell_hwkb-treatment,hwtreat-pci_about,1,2,true,true,uf9475,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
262,true,"PERCUTANEOUS CORONARY INTERVENTION: BEFORE PROCEDURE INSTRUCTIONS","Percutaneous Coronary Intervention: Before Procedure Instructions",shell_hwpi-beforeprod,hwbefore-pci_proc,1,2,true,true,uf9384,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
263,true,"PERCUTANEOUS CORONARY INTERVENTION: AT HOME INSTRUCTIONS","Percutaneous Coronary Intervention: At Home Instructions",shell_hwpi-afterprod,hwafter-pci_home,1,2,true,true,uf9390,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
264,true,"CARDIAC CATH: AFTER VISIT INSTRUCTIONS","Cardiac Cath: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-card_cath,1,2,true,true,uh3675,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
265,true,"CARDIAC CATH: ABOUT","Cardiac Cath: About",shell_hwkb-proc_adult,hwproc-cardiac_cath,1,2,true,true,hw204075,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
266,true,"HEART ATTACK AND UNSTABLE ANGINA: ABOUT","Heart Attack and Unstable Angina: About",shell_hwkb-condition,hwcond-heart_attack_unst_angina,1,2,true,true,tx2300,1,2,"2014-04-17 16:44:22.603","2009-08-12 14:59:23.847"
267,true,"SUPRAVENTRICULAR TACHYCARDIA: ABOUT","Supraventricular Tachycardia: About",shell_hwkb-condition,hwcond-supravent_tachycardia,1,2,true,true,ps1684,1,2,"2014-04-17 16:44:22.607","2009-08-12 14:59:23.847"
268,true,"CATHETER ABLATION FOR A FAST HEART RATE","Catheter Ablation for a Fast Heart Rate",shell_hwkb-proc_adult,hwproc-cath_ablat_fast_hr,1,2,true,true,ps1550,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
269,true,"CAROTID ENDARTERECTOMY: BEFORE SURGERY INSTRUCTIONS","Carotid Endarterectomy: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-carotid_endart,1,2,true,true,zc2749,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
270,true,"CAROTID ENDARTERECTOMY: AT HOME INSTRUCTIONS","Carotid Endarterectomy: At Home Instructions",shell_hwpi-afterprod,hwafter-carotid_endart_home,1,2,true,true,zc2745,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
271,true,"FEMOROPOPLITEAL BYPASS: BEFORE SURGERY INSTRUCTIONS","Femoropopliteal Bypass: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-fempop_bypass,1,2,true,true,ug3887,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
272,true,"FEMOROPOPLITEAL BYPASS: AT HOME INSTRUCTIONS","Femoropopliteal Bypass: At Home Instructions",shell_hwpi-afterprod,hwafter-fem_bypass_home,1,2,true,true,ug3883,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
273,true,"AORTOBIFEMORAL BYPASS: BEFORE SURGERY INSTRUCTIONS","Aortobifemoral Bypass: Before Surgery Instructions",shell_hwpi-beforeprod,hwbefore-aortobifem_bypass,1,2,true,true,zc2740,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
274,true,"AORTOBIFEMORAL BYPASS: AT HOME INSTRUCTIONS","Aortobifemoral Bypass: At Home Instructions",shell_hwpi-afterprod,hwafter-aortobifem_bypass_home,1,2,true,true,zc2736,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
275,true,"PERIPHERAL ARTERIAL DISEASE OF THE LEG: AFTER VISIT INSTRUCTIONS","Peripheral Arterial Disease of the Leg: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-pad_leg,1,2,true,true,uf8392,1,2,"2014-04-17 16:44:22.610","2009-08-12 14:59:23.847"
276,true,"PERIPHERAL ARTERIAL DISEASE OF THE LEG: ABOUT","Peripheral Arterial Disease of the Leg: About",shell_hwkb-condition,hwcond-pad_leg,1,2,true,true,aa105361,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
277,true,"PERIPHERAL ARTERIAL DISEASE OF THE LEG: ANGIOPLASTY PROCEDURE","Peripheral Arterial Disease of the Leg: Angioplasty Procedure",shell_hwkb-proc_adult,hwproc-pad_angioplasty,1,2,true,true,aa118416,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
278,true,"PERIPHERAL ARTERIAL DISEASE: FEMORAL-TIBIAL BYPASS SURGERY","Peripheral Arterial Disease: Femoral-Tibial Bypass Surgery",shell_hwkb-proc_adult,hwproc-pad_femtib_bypass,1,2,true,true,aa127326,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
279,true,"PERIPHERAL ARTERIAL DISEASE: FEMOROPOPLITEAL BYPASS","Peripheral Arterial Disease: Femoropopliteal Bypass",shell_hwkb-proc_adult,hwproc-pad_fempop_bypass,1,2,true,true,aa118144,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
280,true,"MITRAL VALVE REGURGITATION: AFTER VISIT INSTRUCTIONS","Mitral Valve Regurgitation: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-mitral_valve_regurg,1,2,true,true,zc1679,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
281,true,"MINIMALLY INVASIVE AORTIC VALVE REPLACEMENT SURGERY","Minimally Invasive Aortic Valve Replacement Surgery",shell_hwkb-proc_adult,hwproc-aortic_valve_replace_min,1,2,true,true,uf4532abc,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
282,true,"CARDIOVERSION: AFTER VISIT INSTRUCTIONS","Cardioversion: After Visit Instructions",shell_hwpi-aftervisit,hwvisit-cardioversion,1,2,true,true,uh3429,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
283,true,"DEEP VEIN THROMBOSIS: ABOUT","Deep Vein Thrombosis: About",shell_hwkb-condition,hwcond-dvt,1,2,true,true,aa68134,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
284,true,"PULMONARY HYPERTENSION, PRIMARY: ABOUT","Pulmonary Hypertension, Primary: About",shell_hwkb-condition,hwcond-pulmonary_hypertension,1,2,true,true,nord706,1,2,"2014-04-17 16:44:22.613","2009-08-12 14:59:23.847"
